QuoteNumber,QuoteConversion_Flag
79804,0.98052645
79809,0.966492841
79810,0.980634598
79811,0.699755587
79814,0.976670325
79819,0.971028139
79823,0.981431227
79824,0.604197427
79825,0.980572507
79826,0.871490208
79827,0.146989341
79832,0.973132959
79835,0.979880224
79843,0.97460524
79844,0.008805485
79846,0.981230045
79849,0.97969553
79850,0.979873256
79852,0.968137488
79856,0.010947436
79857,0.979380913
79858,0.980091205
79859,0.967798089
79862,0.977988289
79863,0.567745129
79865,0.980578122
79866,0.978036028
79870,0.97345949
79871,0.01652298
79873,0.973972655
79880,0.97958577
79882,0.980331618
79883,0.979858134
79885,0.924862809
79887,0.951222884
79891,0.973958199
79893,0.976332815
79897,0.980527978
79898,0.017101592
79902,0.010010634
79903,0.980649793
79905,0.917836398
79906,0.980512986
79908,0.96995932
79913,0.964773609
79915,0.876301135
79917,0.973618416
79922,0.966145863
79926,0.980657091
79927,0.944977214
79932,0.010677185
79933,0.973999932
79935,0.026201861
79939,0.95604959
79941,0.04150528
79942,0.981132884
79946,0.980701382
79949,0.979748581
79952,0.973417956
79953,0.974674859
79955,0.978071004
79957,0.981111657
79958,0.011694931
79959,0.972564461
79966,0.973052773
79968,0.232239961
79969,0.845086005
79970,0.973564312
79973,0.974553494
79976,0.963677268
79978,0.97968496
79981,0.978591439
79986,0.980431724
79989,0.97975231
79990,0.970911768
79993,0.970248635
79994,0.981418723
79996,0.973196192
79997,0.694974448
80000,0.923903821
80003,0.977647994
80007,0.692156618
80012,0.504510723
80013,0.979830363
80014,0.960082546
80015,0.979778361
80016,0.964489215
80022,0.980937378
80025,0.970632105
80026,0.970724353
80027,0.957239849
80039,0.807628581
80041,0.975448757
80043,0.980678425
80044,0.980675967
80045,0.980679987
80048,0.980490589
80051,0.006998185
80055,0.98062807
80056,0.730346177
80058,0.979869177
80067,0.038586462
80069,0.981443899
80070,0.980412407
80071,0.020528372
80074,0.968176425
80076,0.981393936
80079,0.737787042
80082,0.041828512
80083,0.971336838
80086,0.071696615
80088,0.972655584
80094,0.945281399
80102,0.98148134
80107,0.968655211
80108,0.021181694
80112,0.963584747
80115,0.974731251
80116,0.980381666
80117,0.979871568
80119,0.974133326
80120,0.011744275
80126,0.967802912
80127,0.024599513
80128,0.967484979
80131,0.913337268
80136,0.01898348
80138,0.980731034
80139,0.053972724
80145,0.980974257
80147,0.970282073
80149,0.979818649
80150,0.978583074
80152,0.188192369
80153,0.225172151
80154,0.97984774
80156,0.967777383
80157,0.974428883
80159,0.949578083
80160,0.024266857
80169,0.980447408
80171,0.008758065
80172,0.977979377
80173,0.955534991
80174,0.954137765
80175,0.573593991
80177,0.977280199
80178,0.973065793
80179,0.277560371
80184,0.980648527
80187,0.961690468
80188,0.979826234
80190,0.977159338
80191,0.940263823
80192,0.980186278
80196,0.980234897
80197,0.026920456
80199,0.963670906
80206,0.971357412
80208,0.966831005
80209,0.979723194
80211,0.980658585
80214,0.062527024
80216,0.980543397
80218,0.968621403
80222,0.97616611
80225,0.972938047
80229,0.979742126
80231,0.974693807
80233,0.964801654
80237,0.975423055
80241,0.636186501
80242,0.980675773
80245,0.009668157
80249,0.844258223
80250,0.975582646
80253,0.910671193
80259,0.972803087
80263,0.976951327
80268,0.972621186
80270,0.975821061
80271,0.160870532
80273,0.310221514
80275,0.014588699
80276,0.974510833
80280,0.981428474
80282,0.01537034
80283,0.980984647
80285,0.344555159
80286,0.975163535
80290,0.980311215
80291,0.979954647
80292,0.812491051
80294,0.015952731
80295,0.023881694
80298,0.970048457
80300,0.979812877
80302,0.976897401
80309,0.008978352
80311,0.980403085
80314,0.974560519
80315,0.96993406
80319,0.022289269
80320,0.764566879
80325,0.8726468
80326,0.971147945
80327,0.037419003
80328,0.96331819
80329,0.971461107
80330,0.935771966
80332,0.723544122
80333,0.979600218
80334,0.977653025
80337,0.974774547
80339,0.360786263
80342,0.977187603
80343,0.653481726
80351,0.973825921
80358,0.98001343
80360,0.981446141
80362,0.980367125
80363,0.853485121
80368,0.016828728
80372,0.977946762
80373,0.487291634
80375,0.933957383
80379,0.974454635
80381,0.428790509
80382,0.149439969
80388,0.804663653
80389,0.976002403
80391,0.980289917
80392,0.980300485
80393,0.981272083
80395,0.980615099
80398,0.812346408
80403,0.975274114
80408,0.965262657
80411,0.970961567
80417,0.491937883
80418,0.974497084
80420,0.95441412
80421,0.974005888
80422,0.961513608
80424,0.976681376
80429,0.980677578
80432,0.013728111
80438,0.883541101
80439,0.971287018
80440,0.980057296
80442,0.343030848
80444,0.979586179
80446,0.979865413
80450,0.980631073
80453,0.970876657
80457,0.980870751
80459,0.980202734
80462,0.970175205
80464,0.978480896
80468,0.97980937
80471,0.964862676
80473,0.97725215
80480,0.018474289
80481,0.980942667
80486,0.839104935
80490,0.016823727
80492,0.953594271
80493,0.972795937
80494,0.976670011
80497,0.974511107
80498,0.980075063
80501,0.951266203
80506,0.977665076
80507,0.979586325
80508,0.969851913
80509,0.978940122
80512,0.980130145
80513,0.968961536
80515,0.979991893
80518,0.949082383
80519,0.974465565
80521,0.980678134
80523,0.137963701
80524,0.971886397
80525,0.964880231
80526,0.935056517
80529,0.975888863
80530,0.008782196
80531,0.971880208
80532,0.979883333
80533,0.979773179
80537,0.667394241
80538,0.963092768
80541,0.9700444
80543,0.598677139
80547,0.826484505
80549,0.979876162
80551,0.977460202
80570,0.943671808
80573,0.979666117
80574,0.018481778
80576,0.981432664
80579,0.016043126
80581,0.972916768
80582,0.762652539
80583,0.980663406
80587,0.583961011
80591,0.912305826
80592,0.981414253
80594,0.972244068
80601,0.969368527
80604,0.925211007
80607,0.981435397
80610,0.973513493
80613,0.980448355
80614,0.97986845
80617,0.97479784
80622,0.979482295
80625,0.972186874
80628,0.008981341
80631,0.940594836
80632,0.808580551
80633,0.973964592
80634,0.77323268
80637,0.981289645
80640,0.981421737
80645,0.978757251
80649,0.905110108
80653,0.020198557
80654,0.967433364
80669,0.978090746
80670,0.603564576
80676,0.965652063
80677,0.96781347
80680,0.979774234
80681,0.920270052
80683,0.981401156
80685,0.012184152
80686,0.745619456
80691,0.980407138
80695,0.973538465
80696,0.973831893
80700,0.980478204
80701,0.977915036
80702,0.97297527
80704,0.929840944
80706,0.558429428
80708,0.980607874
80709,0.980696962
80714,0.981495368
80715,0.980345126
80717,0.980588325
80720,0.980693349
80730,0.963568199
80731,0.97996404
80738,0.977253534
80747,0.963686213
80750,0.397766045
80754,0.955295419
80755,0.968122527
80756,0.957360885
80757,0.974522365
80760,0.980835408
80761,0.007412216
80764,0.979907592
80771,0.972376751
80776,0.980663015
80779,0.979872995
80780,0.981377023
80781,0.97956661
80784,0.679809664
80791,0.373009468
80793,0.963042069
80796,0.980152691
80805,0.981094242
80807,0.980694129
80809,0.980768265
80812,0.979539114
80817,0.980283531
80819,0.979638112
80822,0.981428726
80823,0.97544584
80824,0.972058855
80825,0.821696689
80827,0.972795713
80828,0.981430614
80829,0.909844021
80833,0.980200714
80837,0.976896706
80840,0.009050343
80842,0.981494229
80845,0.979859412
80848,0.035796391
80849,0.012546531
80851,0.969055403
80852,0.957348573
80853,0.010648104
80854,0.980429604
80856,0.558623858
80861,0.97983215
80863,0.97949039
80864,0.008662644
80865,0.981418451
80866,0.980669456
80867,0.948084137
80871,0.981408647
80873,0.845873159
80874,0.972239205
80876,0.975325864
80877,0.980383708
80879,0.980437745
80881,0.042089781
80885,0.970327631
80886,0.966807985
80887,0.00891385
80889,0.964668208
80891,0.980368854
80892,0.008724872
80893,0.976808418
80894,0.979890308
80898,0.948977442
80900,0.979458982
80902,0.881794455
80903,0.037131948
80904,0.011970605
80905,0.981006344
80909,0.981473793
80921,0.980452153
80924,0.951992384
80925,0.980411111
80928,0.975612317
80929,0.697837616
80930,0.98141389
80933,0.008742492
80934,0.979709448
80936,0.975976997
80938,0.973160574
80939,0.975612259
80942,0.981418144
80945,0.848923218
80946,0.919349816
80947,0.973724266
80949,0.972475479
80951,0.98033911
80956,0.978053928
80959,0.657897351
80961,0.977066463
80962,0.979861352
80964,0.975631885
80966,0.560893205
80967,0.979599944
80971,0.244998234
80972,0.980511014
80973,0.954095976
80974,0.969864192
80977,0.979720007
80978,0.146802062
80979,0.941922129
80980,0.897237503
80982,0.980916963
80984,0.980339286
80985,0.956584068
80986,0.965759104
80987,0.00873766
80991,0.872245111
80993,0.753282265
80994,0.980019079
80995,0.974947722
80997,0.012086538
80999,0.979898048
81002,0.980400009
81003,0.67763181
81005,0.011118496
81007,0.981425841
81008,0.956517113
81010,0.02547494
81012,0.970497195
81016,0.980753055
81019,0.980508346
81021,0.012777107
81023,0.008852588
81028,0.981013226
81029,0.97047381
81033,0.971787812
81034,0.946584167
81038,0.008781881
81041,0.012016055
81042,0.977326603
81044,0.101769636
81050,0.009786871
81054,0.980631199
81055,0.979971849
81057,0.958982649
81062,0.981333577
81063,0.980309773
81069,0.980653669
81076,0.825767235
81080,0.979763723
81081,0.932982624
81083,0.981244102
81085,0.732487987
81087,0.809128927
81089,0.431800247
81091,0.02633158
81093,0.976671578
81095,0.008693672
81097,0.896341242
81102,0.968216511
81105,0.980563709
81106,0.111934441
81109,0.780391433
81112,0.961964624
81114,0.933633359
81115,0.979922022
81116,0.889513006
81121,0.976843917
81123,0.979999743
81125,0.980393741
81127,0.980568441
81129,0.979676862
81130,0.910891219
81132,0.979860076
81134,0.526271262
81135,0.980660751
81137,0.98056619
81139,0.958430311
81142,0.971625076
81146,0.843002328
81147,0.979895401
81148,0.015529941
81151,0.951409493
81154,0.972222366
81156,0.980718038
81157,0.980616607
81158,0.976595516
81159,0.980687296
81160,0.979704188
81165,0.020034158
81167,0.980043724
81170,0.976079958
81171,0.979541027
81172,0.895338199
81175,0.019021557
81176,0.981433435
81180,0.980686863
81181,0.980646968
81182,0.975169033
81187,0.980295245
81190,0.977359873
81192,0.975633247
81194,0.968820442
81196,0.975767385
81201,0.972459796
81206,0.007020377
81208,0.980477865
81209,0.979815534
81216,0.975056648
81217,0.957319976
81222,0.979460308
81224,0.964743737
81227,0.980492607
81228,0.979859662
81229,0.979916686
81230,0.980593179
81231,0.974899521
81234,0.96820383
81235,0.980000801
81236,0.980065453
81240,0.980707531
81245,0.976893044
81246,0.026506527
81248,0.008766469
81249,0.911970496
81250,0.059037559
81251,0.011423494
81252,0.976909125
81253,0.980160541
81254,0.927246643
81255,0.501951002
81263,0.980667068
81264,0.977982915
81265,0.980608239
81266,0.979807134
81267,0.495010828
81269,0.524243077
81270,0.968957925
81272,0.916498137
81273,0.83587734
81277,0.933745582
81280,0.975104074
81283,0.977161134
81285,0.973068646
81289,0.937886941
81290,0.976061163
81291,0.979794702
81293,0.980440368
81295,0.963996014
81297,0.980659577
81298,0.979871987
81299,0.973437252
81307,0.980944408
81308,0.831426668
81315,0.979881388
81316,0.979843377
81317,0.980488196
81318,0.006849158
81319,0.943510844
81321,0.980426719
81324,0.96918659
81328,0.980468356
81329,0.974538337
81332,0.836575946
81333,0.980735919
81335,0.595069858
81336,0.980552509
81338,0.972749655
81339,0.980331981
81340,0.785807972
81342,0.979578015
81343,0.979703918
81344,0.980435139
81345,0.980707117
81350,0.980917078
81352,0.959930857
81354,0.973235742
81355,0.925740265
81356,0.760793579
81357,0.980654736
81358,0.97999259
81359,0.973218729
81363,0.967228297
81365,0.98024014
81366,0.941635886
81373,0.980245027
81374,0.012280011
81375,0.979863341
81376,0.981042303
81377,0.96626141
81380,0.971436397
81387,0.979653312
81390,0.980054324
81392,0.974763331
81393,0.968251462
81395,0.981432517
81397,0.01056961
81404,0.979762968
81407,0.974244296
81411,0.979772407
81414,0.015646618
81419,0.952108551
81422,0.929874085
81423,0.962702227
81426,0.952652439
81428,0.300664282
81429,0.980061213
81431,0.894154187
81432,0.981163797
81433,0.954678101
81434,0.02791125
81435,0.971853008
81436,0.925566396
81437,0.979673029
81439,0.979369389
81442,0.980552672
81444,0.009291691
81448,0.969383598
81450,0.008910323
81454,0.981438883
81458,0.3224858
81459,0.973665322
81463,0.979801446
81466,0.976042963
81467,0.008728436
81468,0.973238846
81469,0.979417892
81470,0.980451037
81474,0.979657198
81475,0.913973627
81477,0.980398019
81480,0.008855943
81484,0.849517034
81489,0.980624601
81492,0.930950244
81497,0.955770299
81501,0.98143935
81502,0.975462727
81503,0.973722784
81506,0.006821943
81511,0.862903595
81512,0.930833002
81513,0.972821322
81514,0.971786879
81520,0.977793483
81522,0.968715178
81523,0.980360229
81527,0.613932151
81532,0.976351145
81535,0.976409014
81537,0.968079072
81539,0.847762809
81540,0.008923168
81541,0.274179832
81542,0.979894675
81549,0.977287438
81551,0.973964951
81553,0.970794331
81557,0.97227662
81558,0.981234781
81562,0.980686521
81564,0.979898275
81567,0.953116541
81569,0.980306016
81573,0.979886985
81579,0.963317405
81580,0.979843428
81581,0.904394031
81582,0.980234378
81584,0.974261937
81585,0.979824633
81587,0.972610113
81590,0.790006735
81591,0.979739171
81593,0.981238019
81595,0.979875073
81600,0.865082875
81602,0.790754972
81603,0.945290145
81607,0.962186184
81610,0.980419328
81612,0.978991951
81614,0.971129809
81615,0.958938424
81617,0.442580588
81620,0.980783607
81623,0.98141433
81624,0.979870239
81625,0.049883883
81626,0.964437628
81627,0.981531115
81628,0.951673941
81630,0.964010761
81632,0.979653726
81639,0.980668551
81642,0.950880761
81643,0.981028305
81650,0.976163947
81652,0.956258236
81653,0.978671037
81654,0.980611642
81657,0.980288798
81658,0.972311738
81659,0.92865553
81662,0.977202254
81669,0.977898052
81671,0.969630581
81672,0.96704205
81673,0.979989308
81674,0.927596953
81679,0.012428631
81680,0.008662946
81681,0.00856446
81682,0.93649338
81683,0.702964109
81684,0.948132165
81686,0.969540533
81688,0.045125746
81690,0.862703038
81691,0.980716386
81693,0.962819591
81695,0.099243434
81696,0.976933034
81699,0.767890442
81704,0.971761082
81705,0.979827817
81707,0.980630255
81710,0.979905099
81711,0.975755142
81712,0.980650363
81713,0.966802111
81722,0.965976085
81723,0.974852066
81726,0.006925227
81727,0.968573914
81730,0.968993723
81732,0.253359757
81734,0.011263908
81735,0.890555834
81739,0.973514661
81740,0.98141079
81742,0.980687272
81743,0.970410502
81744,0.215243938
81747,0.301404153
81748,0.970985738
81751,0.038077197
81752,0.972658948
81755,0.013148711
81756,0.724030429
81758,0.980353953
81760,0.495919867
81761,0.97296143
81764,0.980012456
81768,0.046527998
81769,0.981411871
81770,0.98140665
81772,0.974071352
81775,0.981304207
81778,0.980668444
81780,0.981492077
81781,0.776454027
81782,0.974086992
81784,0.922828318
81785,0.981417266
81787,0.008789677
81788,0.026721092
81790,0.980287086
81793,0.981401199
81799,0.979820094
81800,0.980599175
81806,0.793029851
81807,0.971427446
81808,0.968288483
81810,0.931512627
81812,0.90441024
81820,0.016187017
81821,0.811090868
81824,0.007430632
81826,0.158435941
81829,0.968673059
81832,0.929970574
81837,0.981062103
81843,0.979813512
81844,0.089605913
81845,0.581079334
81852,0.958083942
81857,0.976427412
81861,0.96428261
81862,0.979799655
81865,0.980375332
81866,0.945899317
81868,0.977792635
81874,0.972586856
81879,0.497164096
81887,0.977286891
81890,0.97691994
81893,0.981415241
81897,0.954249916
81898,0.973628203
81905,0.965520862
81909,0.968631255
81911,0.980457286
81912,0.981490118
81913,0.969342657
81914,0.980718811
81915,0.976375747
81916,0.970956648
81917,0.980654721
81924,0.977094747
81926,0.979930587
81927,0.980432697
81930,0.976641815
81933,0.956028905
81935,0.006804141
81936,0.941456378
81937,0.977965848
81939,0.079723817
81943,0.976580525
81947,0.980706325
81948,0.979986012
81954,0.957611916
81956,0.976696006
81958,0.971947506
81960,0.979736386
81964,0.83695122
81967,0.972686124
81970,0.979828034
81975,0.968267441
81978,0.966057868
81983,0.008642478
81985,0.919645693
81986,0.977521092
81988,0.979405045
81990,0.497153741
81991,0.979951563
81992,0.951700807
81993,0.974049123
81996,0.971589059
82001,0.979865936
82002,0.980326054
82005,0.91436565
82008,0.544287311
82010,0.981067411
82020,0.90651827
82021,0.941976568
82023,0.980671936
82024,0.043835185
82025,0.979884174
82026,0.035126999
82027,0.904952767
82029,0.034782695
82034,0.971485017
82039,0.007003148
82040,0.507913097
82044,0.979535534
82045,0.02089237
82046,0.979718446
82050,0.979288532
82052,0.979740077
82055,0.758735517
82059,0.973254152
82060,0.981426579
82061,0.958544779
82068,0.90083807
82069,0.979514613
82071,0.980195454
82073,0.963219465
82074,0.976403012
82075,0.975764279
82076,0.976750959
82078,0.974415533
82079,0.980676408
82080,0.849980665
82081,0.958379312
82082,0.981423651
82084,0.962977983
82087,0.943386745
82090,0.9756999
82091,0.976807364
82093,0.979705603
82098,0.96660565
82105,0.008803385
82107,0.007018409
82108,0.97991812
82109,0.97971717
82110,0.979785776
82112,0.867458403
82115,0.931108279
82116,0.952845421
82118,0.010706283
82120,0.972124024
82122,0.972879865
82126,0.980427704
82129,0.160101483
82131,0.976985305
82134,0.615116145
82139,0.981353113
82140,0.359569248
82145,0.014604418
82147,0.980658514
82148,0.964605407
82150,0.980671084
82151,0.012003683
82153,0.785501094
82157,0.979345308
82158,0.737947919
82162,0.976168976
82163,0.611862599
82166,0.980447022
82171,0.967787176
82172,0.969960112
82173,0.974085352
82182,0.976066878
82184,0.935513409
82189,0.968222947
82192,0.979425113
82198,0.012559569
82201,0.979991654
82205,0.974802223
82206,0.980474981
82207,0.967531968
82208,0.008711237
82211,0.979920035
82212,0.83512239
82220,0.972458823
82224,0.97996659
82226,0.950522712
82228,0.977237323
82233,0.980477391
82234,0.980708425
82235,0.971731249
82237,0.127682748
82239,0.389407592
82240,0.969289988
82241,0.980643485
82243,0.981435227
82253,0.980587404
82257,0.908524425
82258,0.019804601
82260,0.967683017
82270,0.679214682
82275,0.979822128
82278,0.975647186
82282,0.981293993
82285,0.969743906
82288,0.012128548
82290,0.976185421
82294,0.727674172
82296,0.96638982
82300,0.014404817
82301,0.132671093
82307,0.964342195
82309,0.577493009
82310,0.896231508
82312,0.980019067
82313,0.948979684
82314,0.855140186
82315,0.974936025
82316,0.963016359
82317,0.979745007
82318,0.976155537
82321,0.970777351
82322,0.973929369
82323,0.301925989
82329,0.976859612
82330,0.980874539
82331,0.919124783
82333,0.973041087
82337,0.911661251
82342,0.894651596
82343,0.981428947
82344,0.773875284
82346,0.979862675
82348,0.803725458
82350,0.970659375
82353,0.979615312
82355,0.318685042
82358,0.008428246
82361,0.966909881
82362,0.974445721
82365,0.673809194
82367,0.972561767
82368,0.981325311
82370,0.980678746
82374,0.921363872
82375,0.008611757
82376,0.980438823
82378,0.892509288
82379,0.969985053
82380,0.979652421
82382,0.980599473
82393,0.852576681
82398,0.979575901
82402,0.969255131
82406,0.970175195
82411,0.784744794
82415,0.973468261
82422,0.979165674
82425,0.951078423
82427,0.969366527
82430,0.051879384
82431,0.97357157
82433,0.973698504
82434,0.980282583
82435,0.979921418
82436,0.956688711
82440,0.979931481
82441,0.979493003
82444,0.024067187
82445,0.961323237
82446,0.028827514
82447,0.918066572
82448,0.943615954
82449,0.98047673
82452,0.980121417
82453,0.981418916
82455,0.980456387
82458,0.980542856
82460,0.975342661
82461,0.006961712
82463,0.981052072
82464,0.981151136
82465,0.762899307
82468,0.980464795
82469,0.955158504
82470,0.96867919
82471,0.918514775
82475,0.979792576
82476,0.980608999
82477,0.972962705
82478,0.958278594
82479,0.944972581
82480,0.008736024
82481,0.97883864
82486,0.968514862
82487,0.975485841
82489,0.980795442
82491,0.641874457
82493,0.975426367
82499,0.980732458
82500,0.981386716
82501,0.97990788
82502,0.973155644
82504,0.972774959
82505,0.264294004
82508,0.964565319
82509,0.012315456
82526,0.01200443
82528,0.972344613
82529,0.92073099
82530,0.127737723
82536,0.977634401
82544,0.921988784
82549,0.981419207
82550,0.011463107
82552,0.872126576
82553,0.981480921
82556,0.74946294
82557,0.975940925
82558,0.949095902
82562,0.980846314
82563,0.979906604
82568,0.979626444
82571,0.980743675
82572,0.979373168
82576,0.016985763
82583,0.789136582
82588,0.948557859
82590,0.979714706
82591,0.884764202
82593,0.944106654
82595,0.98141276
82598,0.587990903
82599,0.654082896
82606,0.961880138
82610,0.980357877
82611,0.011490212
82617,0.94189648
82620,0.980954769
82622,0.979788122
82623,0.008982231
82626,0.912370064
82628,0.981223102
82629,0.877235332
82631,0.979910327
82632,0.98142321
82633,0.980665589
82636,0.738376883
82640,0.023848368
82642,0.977134584
82644,0.975305002
82646,0.976212783
82647,0.966468371
82649,0.977164265
82651,0.980580604
82653,0.980442477
82656,0.014718686
82659,0.981420132
82660,0.980374427
82661,0.98049256
82663,0.977296324
82665,0.912649671
82666,0.976693106
82667,0.00932411
82670,0.801407164
82671,0.752563247
82673,0.979703353
82674,0.945626683
82676,0.980352025
82678,0.016748025
82679,0.951045264
82683,0.337604789
82687,0.965576905
82688,0.62227794
82691,0.979801393
82692,0.980556889
82694,0.979898021
82695,0.115771034
82699,0.97967296
82700,0.962514543
82703,0.950997923
82708,0.979770177
82709,0.701771614
82712,0.727605505
82714,0.980679038
82715,0.974951653
82716,0.979741825
82717,0.976589048
82719,0.970932663
82721,0.980539092
82722,0.974150422
82726,0.980390187
82727,0.83779046
82728,0.815723803
82733,0.977177802
82734,0.914109483
82736,0.976183837
82737,0.974514608
82742,0.963988769
82743,0.980467524
82745,0.981191652
82747,0.970028153
82748,0.110766387
82749,0.980482049
82750,0.981178488
82754,0.201661157
82755,0.979750836
82757,0.599745856
82758,0.975233793
82759,0.876112922
82760,0.979991219
82761,0.830458905
82762,0.972869628
82765,0.980683745
82766,0.961223691
82770,0.037976224
82772,0.945125441
82773,0.979679912
82777,0.970231998
82782,0.593205002
82783,0.023256484
82784,0.980810873
82787,0.776559296
82788,0.974477728
82793,0.97540045
82800,0.979952701
82805,0.972850456
82808,0.955556617
82811,0.979977717
82812,0.977082361
82813,0.977450658
82815,0.704611424
82816,0.980485939
82818,0.969926878
82820,0.039188842
82822,0.977190587
82823,0.017507403
82834,0.979764487
82836,0.755738525
82837,0.024808601
82839,0.601528988
82843,0.933259034
82845,0.97341573
82847,0.977167801
82848,0.980242106
82854,0.981091625
82860,0.981404098
82861,0.889986398
82864,0.973962772
82865,0.779246966
82868,0.96911989
82869,0.160078487
82871,0.962854301
82873,0.979789855
82874,0.964195016
82878,0.979722616
82882,0.792016069
82885,0.961257225
82886,0.97593663
82888,0.875139505
82889,0.008749488
82895,0.976225489
82896,0.963481371
82898,0.980312223
82901,0.981420634
82903,0.892829003
82904,0.980585381
82908,0.979751455
82911,0.010348507
82912,0.979780419
82915,0.969132119
82916,0.981224256
82918,0.981436452
82919,0.019378673
82920,0.500152096
82921,0.973991794
82926,0.9799747
82927,0.979715006
82930,0.967067106
82931,0.970014907
82933,0.98063534
82935,0.980445679
82938,0.685230514
82939,0.980757801
82941,0.845254059
82943,0.852730657
82944,0.965896334
82946,0.219659642
82947,0.978311274
82948,0.980109541
82950,0.315461222
82954,0.97979173
82956,0.923246502
82957,0.966358487
82959,0.979760014
82961,0.932858526
82962,0.964874637
82965,0.979726545
82968,0.974036141
82971,0.97827249
82976,0.193902956
82977,0.980359648
82987,0.208286713
82989,0.967251642
82990,0.980500974
82991,0.980516135
82992,0.966520074
82994,0.008759219
82995,0.969211035
82999,0.979804458
83004,0.969559246
83011,0.043228647
83012,0.978051267
83014,0.977326908
83017,0.963970567
83018,0.980730388
83020,0.008854314
83021,0.979938049
83023,0.960803863
83025,0.977001269
83026,0.92644551
83029,0.113527799
83030,0.981137522
83034,0.79354778
83035,0.086068015
83036,0.968372253
83037,0.973395113
83040,0.980359014
83042,0.974012473
83043,0.975643135
83044,0.5880216
83045,0.210955458
83047,0.981163484
83048,0.979854427
83049,0.013197184
83050,0.981409365
83052,0.974214905
83058,0.008876063
83059,0.979477299
83060,0.980220868
83062,0.232803058
83064,0.953251601
83067,0.979778945
83069,0.9800069
83070,0.972847003
83071,0.954755057
83074,0.970450995
83077,0.980226524
83079,0.964256102
83080,0.980217713
83081,0.979647641
83082,0.980312016
83084,0.980301863
83087,0.680057724
83089,0.981227751
83090,0.979696892
83093,0.943497636
83095,0.008976042
83100,0.979837609
83101,0.932215471
83102,0.976290619
83105,0.971822908
83106,0.97883247
83107,0.979935563
83117,0.980377113
83122,0.981002663
83125,0.974302046
83128,0.981413303
83131,0.975240114
83132,0.97679752
83133,0.979981077
83142,0.979313031
83144,0.98065172
83156,0.948356142
83157,0.008866273
83159,0.981424738
83160,0.939342782
83163,0.981425834
83166,0.981432553
83169,0.904407673
83174,0.979977538
83175,0.981419242
83180,0.976345433
83185,0.971425713
83186,0.960589394
83187,0.175557575
83189,0.979958833
83190,0.980527972
83192,0.980571431
83193,0.976838166
83194,0.979737564
83195,0.975136256
83196,0.754168488
83198,0.980129456
83200,0.021112701
83201,0.889261227
83202,0.980025259
83203,0.980599152
83204,0.980428658
83210,0.981429281
83211,0.980286289
83212,0.981416315
83216,0.727062079
83217,0.792683782
83219,0.971380849
83220,0.967952191
83222,0.18394588
83224,0.98033521
83225,0.009239243
83228,0.479024987
83235,0.837201839
83236,0.971404829
83238,0.853687525
83241,0.980658744
83243,0.979701938
83245,0.979326653
83246,0.980441977
83248,0.248711935
83250,0.968590466
83252,0.972810272
83255,0.976054078
83260,0.980521498
83261,0.835323228
83262,0.973931055
83266,0.979796841
83270,0.980087962
83271,0.981399664
83273,0.966653752
83274,0.969956033
83275,0.979654985
83278,0.818169363
83279,0.744919519
83280,0.946544816
83283,0.025444802
83285,0.86584226
83290,0.262192591
83292,0.974175484
83295,0.876597371
83296,0.01134855
83301,0.758518782
83307,0.541392716
83308,0.598788513
83309,0.008824127
83310,0.019442377
83311,0.979825775
83321,0.979324336
83322,0.979648204
83323,0.980497135
83329,0.00951885
83330,0.980672297
83333,0.952652344
83334,0.979610318
83338,0.008864994
83340,0.183858126
83342,0.758733058
83344,0.971189138
83348,0.009377174
83358,0.972806771
83359,0.052911377
83360,0.979570071
83364,0.785360342
83365,0.863897334
83366,0.980622126
83367,0.972958633
83368,0.038981151
83369,0.981411
83375,0.017312455
83379,0.981414826
83384,0.949489002
83385,0.97076062
83386,0.975672121
83387,0.973754278
83388,0.978198033
83391,0.016794085
83392,0.981414831
83393,0.159864799
83395,0.975564363
83397,0.944018497
83399,0.97964617
83402,0.97333634
83403,0.980640652
83407,0.980459074
83410,0.008881703
83411,0.980145023
83414,0.828304449
83415,0.551443612
83416,0.980231342
83417,0.980410704
83420,0.979951885
83421,0.008690932
83422,0.476555048
83423,0.980658598
83424,0.979916009
83426,0.980551445
83429,0.854898926
83432,0.979938078
83433,0.607344699
83435,0.971764239
83436,0.979771612
83438,0.695606871
83439,0.981100584
83442,0.980818898
83443,0.9798061
83444,0.690376961
83445,0.980594532
83449,0.980343316
83450,0.42880549
83451,0.980669372
83455,0.297460399
83456,0.963387604
83457,0.976989465
83458,0.029973102
83461,0.980638188
83463,0.920455359
83464,0.009925159
83468,0.980142212
83469,0.758947324
83472,0.979660147
83480,0.973248589
83482,0.975642348
83485,0.976872088
83486,0.978904527
83487,0.981174801
83490,0.979884853
83491,0.022786337
83495,0.46726934
83497,0.940436924
83498,0.85972518
83507,0.971465899
83509,0.968548063
83513,0.980393783
83514,0.976092377
83518,0.973404832
83519,0.831681578
83520,0.975120549
83522,0.719688028
83524,0.393743231
83526,0.980572223
83527,0.980608156
83529,0.976734593
83532,0.968881354
83534,0.959776133
83535,0.933922068
83537,0.967470426
83542,0.958577135
83543,0.012332004
83546,0.974288136
83548,0.973334248
83549,0.980648677
83550,0.541639876
83551,0.142984021
83556,0.981440693
83557,0.975930177
83558,0.980336821
83559,0.971487816
83562,0.006782058
83563,0.025889375
83566,0.834778945
83569,0.979843801
83571,0.919001134
83576,0.458889116
83577,0.980208939
83578,0.578665175
83581,0.97993655
